gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
207.72113579284874,273.4139821360327,34.79215560723025,11.777626971224718,75.22407026292626,4.738694745627807,0.2001614120274029,96.56707236005,0.04491672090592666,7.7959039775617525,-0.030572418388981174,-72.50362916631207,5.259729282946063,42.91180708043736,-37.6520777974913,13.059999999951202,0.29999999999972715,-67.19489732318782,80.97767651041912,0.6163685164864288,0.0,49.70125700214761,poor
