gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
82.40,71.51,0.00,1.96,93.98,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.04,-69.47830661992784,0.9403271150284459,23.441224171947553,-22.500897056919108,112.52000000002066,12.44,-70.02534831550217
