gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
222.78,200.22,16.43,4.69,10.34,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.20,-74.74989544585675,6.485734800653457,36.31968067275889,-29.83394587210543,13.599999999999755,0.24,-76.79503617915046
