time_ms,voltage_mV
245.45999999992173,-42.49890391161899
245.47999999992172,-42.49893362951926
245.4999999999217,-42.49896335298424
245.51999999992168,-42.49899307471974
245.53999999992166,-42.49902278743523
245.55999999992164,-42.499052483845595
245.57999999992163,-42.499082156672856
245.5999999999216,-42.49911179864792
245.6199999999216,-42.49914140251229
245.63999999992157,-42.49917096101981
245.65999999992155,-42.499200466938376
245.67999999992153,-42.49922991305168
245.69999999992152,-42.49925929216088
245.7199999999215,-42.49928859708634
245.73999999992148,-42.49931782066934
245.75999999992146,-42.49934695577375
245.77999999992144,-42.49937599528774
245.79999999992143,-42.49940493212546
245.8199999999214,-42.499433759228694
245.8399999999214,-42.49946246956859
245.85999999992137,-42.499491056147264
245.87999999992135,-42.49951951199948
245.89999999992133,-42.499547830194295
245.91999999992132,-42.499576003836694
245.9399999999213,-42.49960402606921
245.95999999992128,-42.49963189007355
245.97999999992126,-42.499659589072216
245.99999999992124,-42.49968711633007
246.01999999992123,-42.49971446515594
246.0399999999212,-42.49974162890419
246.0599999999212,-42.49976860097629
246.07999999992117,-42.499795374822355
246.09999999992115,-42.4998219439427
246.11999999992113,-42.49984830188934
246.13999999992112,-42.49987444226751
246.1599999999211,-42.4999003587372
246.17999999992108,-42.49992604501459
246.19999999992106,-42.49995149487354
246.21999999992104,-42.49997670214706
246.23999999992103,-42.50000166072873
246.259999999921,-42.50002636457413
246.279999999921,-42.50005080770228
246.29999999992097,-42.50007498419698
246.31999999992095,-42.500098888208235
246.33999999992093,-42.5001225139536
246.35999999992092,-42.50014585571952
246.3799999999209,-42.50016890786267
246.39999999992088,-42.500191664811254
246.41999999992086,-42.50021412106631
246.43999999992084,-42.50023627120295
246.45999999992083,-42.50025810987169
246.4799999999208,-42.50027963179959
246.4999999999208,-42.50030083179156
246.51999999992077,-42.50032170473151
246.53999999992075,-42.50034224558353
246.55999999992073,-42.50036244939308
246.57999999992072,-42.5003823112881
246.5999999999207,-42.50040182648014
246.61999999992068,-42.500420990265475
246.63999999992066,-42.50043979802615
246.65999999992064,-42.50045824523107
246.67999999992062,-42.50047632743702
246.6999999999206,-42.500494040289674
246.7199999999206,-42.5005113795246
246.73999999992057,-42.50052834096823
246.75999999992055,-42.50054492053879
246.77999999992053,-42.50056111424727
246.79999999992052,-42.500576918198256
246.8199999999205,-42.50059232859089
246.83999999992048,-42.50060734171967
246.85999999992046,-42.50062195397532
246.87999999992044,-42.50063616184557
246.89999999992042,-42.50064996191597
246.9199999999204,-42.500663350870646
246.9399999999204,-42.50067632549303
246.95999999992037,-42.500688882666594
246.97999999992035,-42.500701019375526
246.99999999992033,-42.5007127327054
247.01999999992032,-42.50072401984384
247.0399999999203,-42.50073487808109
247.05999999992028,-42.500745304810664
247.07999999992026,-42.50075529752988
247.09999999992024,-42.500764853840415
247.11999999992022,-42.50077397144882
247.1399999999202,-42.50078264816702
247.1599999999202,-42.500790881912756
247.17999999992017,-42.500798670710076
247.19999999992015,-42.50080601268971
247.21999999992013,-42.50081290608948
247.23999999992012,-42.500819349254655
247.2599999999201,-42.50082534063831
247.27999999992008,-42.500830878801615
247.29999999992006,-42.50083596241416
247.31999999992004,-42.500840590254164
247.33999999992002,-42.50084476120877
247.35999999992,-42.50084847427421
247.37999999992,-42.50085172855601
247.39999999991997,-42.500854523269155
247.41999999991995,-42.50085685773821
247.43999999991993,-42.500858731397436
247.45999999991992,-42.50086014379085
247.4799999999199,-42.50086109457231
247.49999999991988,-42.500861583505504
247.51999999991986,-42.500861610464
247.53999999991984,-42.50086117543118
247.55999999991982,-42.50086027850023
247.5799999999198,-42.500858919874005
247.5999999999198,-42.50085709986501
247.61999999991977,-42.500854818895185
247.63999999991975,-42.500852077495814
247.65999999991973,-42.50084887630732
247.67999999991972,-42.50084521607907
247.6999999999197,-42.50084109766913
247.71999999991968,-42.50083652204402
247.73999999991966,-42.50083149027843
247.75999999991964,-42.500826003554906
247.77999999991962,-42.50082006316354
247.7999999999196,-42.500813670501564
247.8199999999196,-42.500806827073035
247.83999999991957,-42.50079953448836
247.85999999991955,-42.50079179446389
247.87999999991953,-42.50078360882149
247.89999999991952,-42.500774979488014
247.9199999999195,-42.500765908494806
247.93999999991948,-42.500756397977185
247.95999999991946,-42.50074645017388
247.97999999991944,-42.50073606742644
247.99999999991942,-42.50072525217864
248.0199999999194,-42.50071400697586
248.0399999999194,-42.50070233446443
248.05999999991937,-42.50069023739092
248.07999999991935,-42.5006777186015
248.09999999991933,-42.50066478104117
248.11999999991932,-42.50065142775304
248.1399999999193,-42.500637661877555
248.15999999991928,-42.500623486651705
248.17999999991926,-42.50060890540821
248.19999999991924,-42.50059392157468
248.21999999991922,-42.5005785386728
248.2399999999192,-42.500562760317365
248.2599999999192,-42.50054659021547
248.27999999991917,-42.500530032165535
248.29999999991915,-42.50051309005638
248.31999999991913,-42.500495767866255
248.33999999991912,-42.50047806966187
248.3599999999191,-42.50045999959736
248.37999999991908,-42.5004415619133
248.39999999991906,-42.500422760935635
248.41999999991904,-42.500403601074616
248.43999999991902,-42.50038408682373
248.459999999919,-42.50036422275858
248.479999999919,-42.50034401353578
248.49999999991897,-42.5003234638918
248.51999999991895,-42.50030257864183
248.53999999991893,-42.50028136267857
248.55999999991892,-42.50025982097107
248.5799999999189,-42.50023795856348
248.59999999991888,-42.50021578057388
248.61999999991886,-42.50019329219297
248.63999999991884,-42.50017049868284
248.65999999991882,-42.50014740537571
248.6799999999188,-42.50012401767258
248.6999999999188,-42.50010034104199
248.71999999991877,-42.500076381018644
248.73999999991875,-42.500052143202076
248.75999999991873,-42.500027633255314
248.77999999991872,-42.5000028569035
248.7999999999187,-42.49997781993251
248.81999999991868,-42.499952528187556
248.83999999991866,-42.49992698757177
248.85999999991864,-42.4999012040448
248.87999999991862,-42.499875183621334
248.8999999999186,-42.49984893236971
248.9199999999186,-42.499822456410406
248.93999999991857,-42.49979576191459
248.95999999991855,-42.49976885510264
248.97999999991853,-42.49974174224263
248.99999999991851,-42.49971442964884
249.0199999999185,-42.49968692368026
249.03999999991848,-42.49965923073903
249.05999999991846,-42.49963135726892
249.07999999991844,-42.499603309753795
249.09999999991842,-42.49957509471606
249.1199999999184,-42.499546718715074
249.1399999999184,-42.49951818834563
249.15999999991837,-42.499489510236344
249.17999999991835,-42.49946069104808
249.19999999991833,-42.49943173747234
249.21999999991831,-42.49940265622973
249.2399999999183,-42.499373454068255
249.25999999991828,-42.499344137761824
249.27999999991826,-42.49931471410855
249.29999999991824,-42.49928518992917
249.31999999991822,-42.4992555720654
249.3399999999182,-42.49922586737834
249.3599999999182,-42.499196082746806
249.37999999991817,-42.49916622506571
249.39999999991815,-42.49913630124441
249.41999999991813,-42.49910631820511
249.43999999991811,-42.49907628288115
249.4599999999181,-42.49904620221542
249.47999999991808,-42.49901608315867
249.49999999991806,-42.49898593266789
249.51999999991804,-42.49895575770465
249.53999999991802,-42.498925565233435
249.559999999918,-42.49889536222002
249.579999999918,-42.49886515562981
249.59999999991797,-42.498834952426186
249.61999999991795,-42.49880475956888
249.63999999991793,-42.49877458401228
249.65999999991791,-42.498744432703845
249.6799999999179,-42.49871431258242
249.69999999991788,-42.498684230576615
249.71999999991786,-42.498654193603166
249.73999999991784,-42.498624208565296
249.75999999991782,-42.4985942823511
249.7799999999178,-42.4985644218319
249.7999999999178,-42.49853463386064
249.81999999991777,-42.498504925270275
249.83999999991775,-42.49847530287213
249.85999999991773,-42.498445773454335
249.87999999991771,-42.49841634378021
249.8999999999177,-42.498387020586655
249.91999999991768,-42.498357810582604
249.93999999991766,-42.49832872044741
249.95999999991764,-42.49829975682929
249.97999999991762,-42.498270926343764
249.9999999999176,-42.49824223557209
250.0199999999176,-42.49821369105975
250.03999999991757,-42.49818529931487
250.05999999991755,-42.49815706680671
250.07999999991753,-42.49812899996417
250.09999999991751,-42.49810110517425
250.1199999999175,-42.498073388780554
250.13999999991748,-42.498045857081834
250.15999999991746,-42.49801851633048
250.17999999991744,-42.497991372731086
250.19999999991742,-42.49796443243896
250.2199999999174,-42.49793770155874
250.2399999999174,-42.49791118614291
250.25999999991737,-42.49788489219041
250.27999999991735,-42.49785882564526
250.29999999991733,-42.49783299239511
250.31999999991731,-42.497807398269934
250.3399999999173,-42.497782049040616
250.35999999991728,-42.497756950417646
250.37999999991726,-42.49773210804975
250.39999999991724,-42.497707527522614
250.41999999991722,-42.497683214357544
250.4399999999172,-42.49765917401021
250.4599999999172,-42.49763541186937
250.47999999991717,-42.497611933255605
250.49999999991715,-42.49758874342011
250.51999999991713,-42.497565847543434
250.53999999991711,-42.49754325073432
250.5599999999171,-42.49752095802849
250.57999999991708,-42.4974989743875
250.59999999991706,-42.49747730469756
250.61999999991704,-42.49745595376845
250.63999999991702,-42.49743492633236
250.659999999917,-42.49741422704282
250.679999999917,-42.497393860473615
250.69999999991697,-42.497373831117756
250.71999999991695,-42.4973541433864
250.73999999991693,-42.49733480160788
250.75999999991691,-42.49731581002665
250.7799999999169,-42.497297172802384
250.79999999991688,-42.49727889400896
250.81999999991686,-42.49726097763354
250.83999999991684,-42.49724342757567
250.85999999991682,-42.49722624764637
250.8799999999168,-42.49720944156727
250.8999999999168,-42.49719301296977
250.91999999991677,-42.49717696539417
250.93999999991675,-42.49716130228892
250.95999999991673,-42.497146027009805
250.9799999999167,-42.49713114281916
250.9999999999167,-42.49711665288517
251.01999999991668,-42.49710256028113
251.03999999991666,-42.49708886798476
251.05999999991664,-42.49707557887752
251.07999999991662,-42.497062695743985
251.0999999999166,-42.49705022127118
251.1199999999166,-42.497038158048014
251.13999999991657,-42.49702650856467
251.15999999991655,-42.4970152752121
251.17999999991653,-42.49700446028142
251.1999999999165,-42.496994065963456
251.2199999999165,-42.49698409434826
251.23999999991648,-42.49697454742461
251.25999999991646,-42.49696542707961
251.27999999991644,-42.49695673509827
251.29999999991642,-42.49694847316313
251.3199999999164,-42.49694064285386
251.3399999999164,-42.49693324564696
251.35999999991637,-42.496926282915425
251.37999999991635,-42.49691975592848
251.39999999991633,-42.496913665851295
251.4199999999163,-42.49690801374474
251.4399999999163,-42.4969028005652
251.45999999991628,-42.496898027164356
251.47999999991626,-42.49689369428904
251.49999999991624,-42.496889802581094
251.51999999991622,-42.49688635257724
251.5399999999162,-42.49688334470901
251.5599999999162,-42.49688077930268
251.57999999991617,-42.496878656579206
251.59999999991615,-42.49687697665425
251.61999999991613,-42.49687573953816
251.6399999999161,-42.49687494513602
251.6599999999161,-42.49687459324771
251.67999999991608,-42.49687468356799
251.69999999991606,-42.49687521568661
251.71999999991604,-42.49687618908845
251.73999999991602,-42.49687760315368
251.759999999916,-42.496879457157945
251.779999999916,-42.496881750272586
251.79999999991597,-42.49688448156486
251.81999999991595,-42.496887649998214
251.83999999991593,-42.49689125443256
251.8599999999159,-42.49689529362459
251.8799999999159,-42.49689976622811
251.89999999991588,-42.49690467079441
251.91999999991586,-42.49691000577262
251.93999999991584,-42.496915769510146
251.95999999991582,-42.49692196025308
251.9799999999158,-42.496928576146686
251.9999999999158,-42.49693561523583
252.01999999991577,-42.49694307546553
252.03999999991575,-42.496950954681466
252.05999999991573,-42.496959250630525
252.0799999999157,-42.496967960961385
252.0999999999157,-42.496977083225104
252.11999999991568,-42.49698661487575
252.13999999991566,-42.49699655327103
252.15999999991564,-42.497006895672975
252.17999999991562,-42.497017639248604
252.1999999999156,-42.49702878107066
252.2199999999156,-42.49704031811834
252.23999999991557,-42.49705224727802
252.25999999991555,-42.49706456534409
252.27999999991553,-42.49707726901969
252.2999999999155,-42.49709035491758
252.3199999999155,-42.497103819560955
252.33999999991548,-42.497117659384315
252.35999999991546,-42.49713187073435
252.37999999991544,-42.49714644987085
252.39999999991542,-42.49716139296762
252.4199999999154,-42.49717669611344
252.4399999999154,-42.49719235531302
252.45999999991537,-42.49720836648797
252.47999999991535,-42.497224725477835
252.49999999991533,-42.497241428041114
252.5199999999153,-42.49725846985628
252.5399999999153,-42.497275846522854
252.55999999991528,-42.49729355356251
252.57999999991526,-42.49731158642013
252.59999999991524,-42.49732994046496
252.61999999991522,-42.4973486109917
252.6399999999152,-42.49736759322171
252.6599999999152,-42.49738688230414
252.67999999991517,-42.49740647331713
252.69999999991515,-42.49742636126899
252.71999999991513,-42.497446541099464
252.7399999999151,-42.497467007680925
252.7599999999151,-42.497487755819634
252.77999999991508,-42.497508780257014
252.79999999991506,-42.49753007567092
252.81999999991504,-42.49755163667695
252.83999999991502,-42.497573457829745
252.859999999915,-42.49759553362429
252.879999999915,-42.4976178584973
252.89999999991497,-42.497640426828525
252.91999999991495,-42.49766323294214
