gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
207.49861943608536,226.06794707415372,35.83125052030592,4.554967187740153,19.55749590274623,10.995231273931172,0.11901824985729605,88.74872713198819,0.03674956353158378,5.597055377244436,-0.039123029939499364,-74.08212935393485,11.18808858128066,56.64591534966874,-45.45782676838808,14.25999999995011,0.31999999999970896,-68.5529099746631,59.67769510395699,0.6860529428008111,0.0,48.726641600317706,poor
