gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
118.40537521204996,158.09516696659503,3.6140591677073197,10.379747217387017,97.37372373249615,4.620124592283326,0.039999236586306074,60.88255550922706,0.03343856222743258,5.670731816130036,-0.03847167872001751,-68.58090547638456,11.229312765572454,51.727537962021536,-40.498225196449084,20.3199999999446,12.739999999988413,-68.9534883312963,49.10594689802231,0.7950053566209738,0.0,55.075058166300266,poor
