gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
159.70,23.71,2.00,5.96,1.57,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.03,-67.3817976002913,17.654107692160565,51.00631999957301,-33.352212307412444,20.360000000000383,9.36,-69.06827054959187
